order_date;document_number;costumer;product;unit_price;document_value;implant_date
13/04/2024;8236;91;8;190;1520;25/03/2024
13/04/2024;8237;92;4;150;600;29/03/2024
13/04/2024;8238;92;7;40;280;29/03/2024
13/04/2024;8239;93;8;190;1520;05/04/2024
13/04/2024;8240;94;8;190;1520;06/04/2024
13/04/2024;8241;94;9;200;1800;06/04/2024
13/04/2024;8242;94;8;190;1520;06/04/2024
13/04/2024;8243;94;10;200;2000;06/04/2024
13/04/2024;8244;94;4;150;600;06/04/2024
13/04/2024;8245;94;2;105;210;06/04/2024
13/04/2024;8246;94;9;200;1800;06/04/2024
13/04/2024;8247;95;10;200;2000;06/04/2024
13/04/2024;8248;96;8;190;1520;13/04/2024
13/04/2024;8249;96;9;200;1800;13/04/2024
13/04/2024;8250;96;3;120;360;13/04/2024
13/04/2024;8251;96;1;100;100;13/04/2024
13/04/2024;8252;96;3;120;360;13/04/2024
14/04/2024;8253;6;9;200;1800;01/02/2023
14/04/2024;8254;6;2;105;210;01/02/2023
14/04/2024;8255;12;4;150;600;19/02/2023
14/04/2024;8256;18;9;200;1800;18/03/2023
14/04/2024;8257;23;7;40;280;13/04/2023
14/04/2024;8258;32;2;105;210;05/06/2023
14/04/2024;8259;32;8;190;1520;05/06/2023
14/04/2024;8260;34;6;30;180;09/06/2023
14/04/2024;8261;34;1;100;100;09/06/2023
14/04/2024;8262;35;9;200;1800;17/06/2023
14/04/2024;8263;38;3;120;360;13/07/2023
14/04/2024;8264;39;9;200;1800;15/07/2023
14/04/2024;8265;40;7;40;280;15/07/2023
14/04/2024;8266;40;2;105;210;15/07/2023
14/04/2024;8267;41;7;40;280;24/07/2023
14/04/2024;8268;43;10;200;2000;26/07/2023
14/04/2024;8269;52;1;100;100;17/09/2023
14/04/2024;8270;56;9;200;1800;26/09/2023
14/04/2024;8271;58;9;200;1800;12/10/2023
14/04/2024;8272;58;9;200;1800;12/10/2023
14/04/2024;8273;59;9;200;1800;18/10/2023
14/04/2024;8274;62;7;40;280;07/11/2023
14/04/2024;8275;62;8;190;1520;07/11/2023
14/04/2024;8276;62;4;150;600;07/11/2023
14/04/2024;8277;64;6;30;180;14/11/2023
14/04/2024;8278;64;6;30;180;14/11/2023
14/04/2024;8279;64;9;200;1800;14/11/2023
14/04/2024;8280;65;6;30;180;17/11/2023
14/04/2024;8281;65;5;90;450;17/11/2023
14/04/2024;8282;67;10;200;2000;24/11/2023
14/04/2024;8283;68;1;100;100;02/12/2023
14/04/2024;8284;69;8;190;1520;03/12/2023
14/04/2024;8285;70;7;40;280;08/12/2023
14/04/2024;8286;70;9;200;1800;08/12/2023
14/04/2024;8287;71;5;90;450;12/12/2023
14/04/2024;8288;73;6;30;180;20/12/2023
14/04/2024;8289;74;10;200;2000;25/12/2023
14/04/2024;8290;75;3;120;360;29/12/2023
14/04/2024;8291;76;5;90;450;10/01/2024
14/04/2024;8292;76;2;105;210;10/01/2024
14/04/2024;8293;76;6;30;180;10/01/2024
14/04/2024;8294;79;5;90;450;18/01/2024
14/04/2024;8295;79;10;200;2000;18/01/2024
14/04/2024;8296;80;8;190;1520;23/01/2024
14/04/2024;8297;80;3;120;360;23/01/2024
14/04/2024;8298;80;3;120;360;23/01/2024
14/04/2024;8299;82;8;190;1520;05/02/2024
14/04/2024;8300;84;3;120;360;23/02/2024
14/04/2024;8301;85;5;90;450;29/02/2024
14/04/2024;8302;85;3;120;360;29/02/2024
14/04/2024;8303;85;3;120;360;29/02/2024
14/04/2024;8304;85;10;200;2000;29/02/2024
14/04/2024;8305;86;10;200;2000;03/03/2024
14/04/2024;8306;86;2;105;210;03/03/2024
14/04/2024;8307;86;3;120;360;03/03/2024
14/04/2024;8308;88;5;90;450;08/03/2024
14/04/2024;8309;88;6;30;180;08/03/2024
14/04/2024;8310;88;8;190;1520;08/03/2024
14/04/2024;8311;92;9;200;1800;29/03/2024
14/04/2024;8312;92;4;150;600;29/03/2024
14/04/2024;8313;92;10;200;2000;29/03/2024
14/04/2024;8314;93;4;150;600;05/04/2024
14/04/2024;8315;94;10;200;2000;06/04/2024
14/04/2024;8316;94;3;120;360;06/04/2024
14/04/2024;8317;94;8;190;1520;06/04/2024
14/04/2024;8318;95;10;200;2000;06/04/2024
14/04/2024;8319;95;4;150;600;06/04/2024
14/04/2024;8320;96;1;100;100;13/04/2024
14/04/2024;8321;96;7;40;280;13/04/2024
14/04/2024;8322;96;8;190;1520;13/04/2024
15/04/2024;8323;4;2;105;210;17/01/2023
15/04/2024;8324;21;8;190;1520;01/04/2023
15/04/2024;8325;24;10;200;2000;22/04/2023
15/04/2024;8326;28;4;150;600;08/05/2023
15/04/2024;8327;32;6;30;180;05/06/2023
15/04/2024;8328;33;9;200;1800;08/06/2023
15/04/2024;8329;39;5;90;450;15/07/2023
15/04/2024;8330;40;9;200;1800;15/07/2023
15/04/2024;8331;44;4;150;600;29/07/2023
15/04/2024;8332;47;7;40;280;28/08/2023
15/04/2024;8333;51;5;90;450;14/09/2023
15/04/2024;8334;53;1;100;100;21/09/2023
15/04/2024;8335;59;3;120;360;18/10/2023
15/04/2024;8336;60;9;200;1800;19/10/2023
15/04/2024;8337;61;8;190;1520;04/11/2023
15/04/2024;8338;62;4;150;600;07/11/2023
15/04/2024;8339;66;10;200;2000;23/11/2023
15/04/2024;8340;66;10;200;2000;23/11/2023
15/04/2024;8341;67;1;100;100;24/11/2023
15/04/2024;8342;67;4;150;600;24/11/2023
15/04/2024;8343;68;2;105;210;02/12/2023
15/04/2024;8344;72;7;40;280;18/12/2023
15/04/2024;8345;73;5;90;450;20/12/2023
15/04/2024;8346;74;2;105;210;25/12/2023
15/04/2024;8347;77;2;105;210;10/01/2024
15/04/2024;8348;78;10;200;2000;12/01/2024
15/04/2024;8349;78;1;100;100;12/01/2024
15/04/2024;8350;78;6;30;180;12/01/2024
15/04/2024;8351;79;4;150;600;18/01/2024
15/04/2024;8352;80;7;40;280;23/01/2024
15/04/2024;8353;80;3;120;360;23/01/2024
15/04/2024;8354;81;1;100;100;25/01/2024
15/04/2024;8355;82;8;190;1520;05/02/2024
15/04/2024;8356;82;3;120;360;05/02/2024
15/04/2024;8357;82;6;30;180;05/02/2024
15/04/2024;8358;83;5;90;450;15/02/2024
15/04/2024;8359;84;4;150;600;23/02/2024
15/04/2024;8360;85;8;190;1520;29/02/2024
15/04/2024;8361;86;2;105;210;03/03/2024
15/04/2024;8362;86;3;120;360;03/03/2024
15/04/2024;8363;87;1;100;100;04/03/2024
15/04/2024;8364;87;4;150;600;04/03/2024
15/04/2024;8365;89;9;200;1800;10/03/2024
15/04/2024;8366;89;7;40;280;10/03/2024
15/04/2024;8367;89;9;200;1800;10/03/2024
15/04/2024;8368;90;7;40;280;23/03/2024
15/04/2024;8369;90;2;105;210;23/03/2024
15/04/2024;8370;91;3;120;360;25/03/2024
15/04/2024;8371;91;1;100;100;25/03/2024
15/04/2024;8372;92;2;105;210;29/03/2024
15/04/2024;8373;92;9;200;1800;29/03/2024
15/04/2024;8374;93;4;150;600;05/04/2024
15/04/2024;8375;93;5;90;450;05/04/2024
15/04/2024;8376;94;7;40;280;06/04/2024
15/04/2024;8377;94;8;190;1520;06/04/2024
15/04/2024;8378;94;3;120;360;06/04/2024
15/04/2024;8379;94;10;200;2000;06/04/2024
15/04/2024;8380;94;10;200;2000;06/04/2024
15/04/2024;8381;95;7;40;280;06/04/2024
15/04/2024;8382;95;8;190;1520;06/04/2024
15/04/2024;8383;95;10;200;2000;06/04/2024
15/04/2024;8384;95;8;190;1520;06/04/2024
15/04/2024;8385;95;6;30;180;06/04/2024
15/04/2024;8386;96;4;150;600;13/04/2024
15/04/2024;8387;96;10;200;2000;13/04/2024
15/04/2024;8388;96;3;120;360;13/04/2024
15/04/2024;8389;96;6;30;180;13/04/2024
15/04/2024;8390;96;2;105;210;13/04/2024
15/04/2024;8391;96;7;40;280;13/04/2024
15/04/2024;8392;96;8;190;1520;13/04/2024
15/04/2024;8393;97;7;40;280;15/04/2024
15/04/2024;8394;97;2;105;210;15/04/2024
15/04/2024;8395;97;5;90;450;15/04/2024
15/04/2024;8396;97;5;90;450;15/04/2024
15/04/2024;8397;97;6;30;180;15/04/2024
15/04/2024;8398;97;6;30;180;15/04/2024
16/04/2024;8399;1;2;105;210;01/01/2023
16/04/2024;8400;2;10;200;2000;08/01/2023
16/04/2024;8401;2;7;40;280;08/01/2023
16/04/2024;8402;16;1;100;100;10/03/2023
16/04/2024;8403;17;1;100;100;16/03/2023
16/04/2024;8404;18;9;200;1800;18/03/2023
16/04/2024;8405;28;10;200;2000;08/05/2023
16/04/2024;8406;36;6;30;180;09/07/2023
16/04/2024;8407;39;2;105;210;15/07/2023
16/04/2024;8408;40;2;105;210;15/07/2023
16/04/2024;8409;44;4;150;600;29/07/2023
16/04/2024;8410;46;10;200;2000;27/08/2023
16/04/2024;8411;49;7;40;280;30/08/2023
16/04/2024;8412;57;10;200;2000;02/10/2023
16/04/2024;8413;57;9;200;1800;02/10/2023
16/04/2024;8414;59;7;40;280;18/10/2023
16/04/2024;8415;67;6;30;180;24/11/2023
16/04/2024;8416;67;9;200;1800;24/11/2023
16/04/2024;8417;73;9;200;1800;20/12/2023
16/04/2024;8418;73;9;200;1800;20/12/2023
16/04/2024;8419;73;9;200;1800;20/12/2023
16/04/2024;8420;74;4;150;600;25/12/2023
16/04/2024;8421;75;6;30;180;29/12/2023
16/04/2024;8422;77;6;30;180;10/01/2024
16/04/2024;8423;79;1;100;100;18/01/2024
16/04/2024;8424;81;7;40;280;25/01/2024
16/04/2024;8425;82;8;190;1520;05/02/2024
16/04/2024;8426;82;10;200;2000;05/02/2024
16/04/2024;8427;83;6;30;180;15/02/2024
16/04/2024;8428;86;9;200;1800;03/03/2024
16/04/2024;8429;86;4;150;600;03/03/2024
16/04/2024;8430;87;1;100;100;04/03/2024
16/04/2024;8431;89;9;200;1800;10/03/2024
16/04/2024;8432;89;1;100;100;10/03/2024
16/04/2024;8433;89;4;150;600;10/03/2024
16/04/2024;8434;89;8;190;1520;10/03/2024
16/04/2024;8435;89;10;200;2000;10/03/2024
16/04/2024;8436;89;7;40;280;10/03/2024
16/04/2024;8437;90;7;40;280;23/03/2024
16/04/2024;8438;90;1;100;100;23/03/2024
16/04/2024;8439;90;7;40;280;23/03/2024
16/04/2024;8440;90;4;150;600;23/03/2024
16/04/2024;8441;91;4;150;600;25/03/2024
16/04/2024;8442;91;8;190;1520;25/03/2024
16/04/2024;8443;93;8;190;1520;05/04/2024
16/04/2024;8444;93;7;40;280;05/04/2024
16/04/2024;8445;93;10;200;2000;05/04/2024
16/04/2024;8446;93;3;120;360;05/04/2024
16/04/2024;8447;94;6;30;180;06/04/2024
16/04/2024;8448;94;3;120;360;06/04/2024
16/04/2024;8449;95;2;105;210;06/04/2024
16/04/2024;8450;95;1;100;100;06/04/2024
16/04/2024;8451;95;4;150;600;06/04/2024
16/04/2024;8452;95;4;150;600;06/04/2024
16/04/2024;8453;95;10;200;2000;06/04/2024
16/04/2024;8454;95;9;200;1800;06/04/2024
16/04/2024;8455;95;8;190;1520;06/04/2024
16/04/2024;8456;96;10;200;2000;13/04/2024
16/04/2024;8457;96;10;200;2000;13/04/2024
16/04/2024;8458;96;7;40;280;13/04/2024
16/04/2024;8459;96;7;40;280;13/04/2024
16/04/2024;8460;97;6;30;180;15/04/2024
16/04/2024;8461;97;9;200;1800;15/04/2024
16/04/2024;8462;97;9;200;1800;15/04/2024
16/04/2024;8463;97;8;190;1520;15/04/2024
16/04/2024;8464;97;5;90;450;15/04/2024
17/04/2024;8465;4;9;200;1800;17/01/2023
17/04/2024;8466;4;4;150;600;17/01/2023
17/04/2024;8467;9;3;120;360;09/02/2023
17/04/2024;8468;17;7;40;280;16/03/2023
17/04/2024;8469;26;4;150;600;26/04/2023
17/04/2024;8470;26;9;200;1800;26/04/2023
17/04/2024;8471;28;7;40;280;08/05/2023
17/04/2024;8472;30;8;190;1520;23/05/2023
17/04/2024;8473;30;2;105;210;23/05/2023
17/04/2024;8474;31;1;100;100;23/05/2023
17/04/2024;8475;35;1;100;100;17/06/2023
17/04/2024;8476;38;7;40;280;13/07/2023
17/04/2024;8477;40;2;105;210;15/07/2023
17/04/2024;8478;40;10;200;2000;15/07/2023
17/04/2024;8479;41;1;100;100;24/07/2023
17/04/2024;8480;43;7;40;280;26/07/2023
17/04/2024;8481;46;9;200;1800;27/08/2023
17/04/2024;8482;48;4;150;600;29/08/2023
17/04/2024;8483;48;2;105;210;29/08/2023
17/04/2024;8484;50;7;40;280;04/09/2023
17/04/2024;8485;51;6;30;180;14/09/2023
17/04/2024;8486;57;1;100;100;02/10/2023
17/04/2024;8487;57;7;40;280;02/10/2023
17/04/2024;8488;58;9;200;1800;12/10/2023
17/04/2024;8489;58;10;200;2000;12/10/2023
17/04/2024;8490;59;7;40;280;18/10/2023
17/04/2024;8491;67;9;200;1800;24/11/2023
17/04/2024;8492;68;1;100;100;02/12/2023
17/04/2024;8493;72;2;105;210;18/12/2023
17/04/2024;8494;72;6;30;180;18/12/2023
17/04/2024;8495;73;9;200;1800;20/12/2023
17/04/2024;8496;74;1;100;100;25/12/2023
17/04/2024;8497;75;10;200;2000;29/12/2023
17/04/2024;8498;76;10;200;2000;10/01/2024
17/04/2024;8499;77;3;120;360;10/01/2024
17/04/2024;8500;81;10;200;2000;25/01/2024
17/04/2024;8501;82;2;105;210;05/02/2024
17/04/2024;8502;82;9;200;1800;05/02/2024
17/04/2024;8503;82;4;150;600;05/02/2024
17/04/2024;8504;82;9;200;1800;05/02/2024
17/04/2024;8505;83;3;120;360;15/02/2024
17/04/2024;8506;83;10;200;2000;15/02/2024
17/04/2024;8507;84;3;120;360;23/02/2024
17/04/2024;8508;84;4;150;600;23/02/2024
17/04/2024;8509;86;4;150;600;03/03/2024
17/04/2024;8510;86;2;105;210;03/03/2024
17/04/2024;8511;87;8;190;1520;04/03/2024
17/04/2024;8512;87;1;100;100;04/03/2024
17/04/2024;8513;87;3;120;360;04/03/2024
17/04/2024;8514;87;6;30;180;04/03/2024
17/04/2024;8515;88;7;40;280;08/03/2024
17/04/2024;8516;88;5;90;450;08/03/2024
17/04/2024;8517;88;9;200;1800;08/03/2024
17/04/2024;8518;90;6;30;180;23/03/2024
17/04/2024;8519;90;6;30;180;23/03/2024
17/04/2024;8520;90;5;90;450;23/03/2024
17/04/2024;8521;90;10;200;2000;23/03/2024
17/04/2024;8522;90;9;200;1800;23/03/2024
17/04/2024;8523;91;4;150;600;25/03/2024
17/04/2024;8524;91;9;200;1800;25/03/2024
17/04/2024;8525;91;9;200;1800;25/03/2024
17/04/2024;8526;92;1;100;100;29/03/2024
17/04/2024;8527;92;1;100;100;29/03/2024
17/04/2024;8528;92;2;105;210;29/03/2024
17/04/2024;8529;93;6;30;180;05/04/2024
17/04/2024;8530;93;8;190;1520;05/04/2024
17/04/2024;8531;94;9;200;1800;06/04/2024
17/04/2024;8532;94;3;120;360;06/04/2024
17/04/2024;8533;94;6;30;180;06/04/2024
17/04/2024;8534;94;1;100;100;06/04/2024
17/04/2024;8535;95;9;200;1800;06/04/2024
17/04/2024;8536;95;4;150;600;06/04/2024
17/04/2024;8537;95;8;190;1520;06/04/2024
17/04/2024;8538;95;1;100;100;06/04/2024
17/04/2024;8539;96;5;90;450;13/04/2024
17/04/2024;8540;96;6;30;180;13/04/2024
17/04/2024;8541;96;6;30;180;13/04/2024
17/04/2024;8542;97;7;40;280;15/04/2024
17/04/2024;8543;97;10;200;2000;15/04/2024
17/04/2024;8544;97;7;40;280;15/04/2024
18/04/2024;8545;1;7;40;280;01/01/2023
18/04/2024;8546;3;1;100;100;15/01/2023
18/04/2024;8547;5;5;90;450;31/01/2023
18/04/2024;8548;11;2;105;210;16/02/2023
18/04/2024;8549;12;5;90;450;19/02/2023
18/04/2024;8550;16;9;200;1800;10/03/2023
18/04/2024;8551;21;8;190;1520;01/04/2023
18/04/2024;8552;32;8;190;1520;05/06/2023
18/04/2024;8553;33;2;105;210;08/06/2023
18/04/2024;8554;36;4;150;600;09/07/2023
18/04/2024;8555;39;10;200;2000;15/07/2023
18/04/2024;8556;42;8;190;1520;24/07/2023
18/04/2024;8557;43;3;120;360;26/07/2023
18/04/2024;8558;45;2;105;210;30/07/2023
18/04/2024;8559;47;2;105;210;28/08/2023
18/04/2024;8560;47;5;90;450;28/08/2023
18/04/2024;8561;50;8;190;1520;04/09/2023
18/04/2024;8562;51;5;90;450;14/09/2023
18/04/2024;8563;53;7;40;280;21/09/2023
18/04/2024;8564;56;7;40;280;26/09/2023
18/04/2024;8565;58;7;40;280;12/10/2023
18/04/2024;8566;61;8;190;1520;04/11/2023
18/04/2024;8567;62;10;200;2000;07/11/2023
18/04/2024;8568;67;6;30;180;24/11/2023
18/04/2024;8569;68;3;120;360;02/12/2023
18/04/2024;8570;69;10;200;2000;03/12/2023
18/04/2024;8571;69;7;40;280;03/12/2023
18/04/2024;8572;70;3;120;360;08/12/2023
18/04/2024;8573;72;9;200;1800;18/12/2023
18/04/2024;8574;75;10;200;2000;29/12/2023
18/04/2024;8575;76;5;90;450;10/01/2024
18/04/2024;8576;77;3;120;360;10/01/2024
18/04/2024;8577;77;2;105;210;10/01/2024
18/04/2024;8578;80;10;200;2000;23/01/2024
18/04/2024;8579;80;7;40;280;23/01/2024
18/04/2024;8580;82;8;190;1520;05/02/2024
18/04/2024;8581;82;7;40;280;05/02/2024
18/04/2024;8582;82;2;105;210;05/02/2024
18/04/2024;8583;83;5;90;450;15/02/2024
18/04/2024;8584;83;1;100;100;15/02/2024
18/04/2024;8585;83;10;200;2000;15/02/2024
18/04/2024;8586;83;10;200;2000;15/02/2024
18/04/2024;8587;84;10;200;2000;23/02/2024
18/04/2024;8588;85;5;90;450;29/02/2024
18/04/2024;8589;86;4;150;600;03/03/2024
18/04/2024;8590;87;4;150;600;04/03/2024
18/04/2024;8591;87;6;30;180;04/03/2024
18/04/2024;8592;87;6;30;180;04/03/2024
18/04/2024;8593;88;2;105;210;08/03/2024
18/04/2024;8594;88;1;100;100;08/03/2024
18/04/2024;8595;89;6;30;180;10/03/2024
18/04/2024;8596;90;7;40;280;23/03/2024
18/04/2024;8597;90;3;120;360;23/03/2024
18/04/2024;8598;91;10;200;2000;25/03/2024
18/04/2024;8599;92;9;200;1800;29/03/2024
18/04/2024;8600;92;4;150;600;29/03/2024
18/04/2024;8601;92;1;100;100;29/03/2024
18/04/2024;8602;93;10;200;2000;05/04/2024
18/04/2024;8603;93;2;105;210;05/04/2024
18/04/2024;8604;94;3;120;360;06/04/2024
18/04/2024;8605;94;10;200;2000;06/04/2024
18/04/2024;8606;94;1;100;100;06/04/2024
18/04/2024;8607;94;1;100;100;06/04/2024
18/04/2024;8608;95;9;200;1800;06/04/2024
18/04/2024;8609;95;5;90;450;06/04/2024
18/04/2024;8610;96;3;120;360;13/04/2024
18/04/2024;8611;96;6;30;180;13/04/2024
18/04/2024;8612;96;6;30;180;13/04/2024
18/04/2024;8613;96;3;120;360;13/04/2024
18/04/2024;8614;97;8;190;1520;15/04/2024
18/04/2024;8615;97;1;100;100;15/04/2024
18/04/2024;8616;97;7;40;280;15/04/2024
18/04/2024;8617;97;8;190;1520;15/04/2024
18/04/2024;8618;97;5;90;450;15/04/2024
18/04/2024;8619;97;3;120;360;15/04/2024
18/04/2024;8620;97;2;105;210;15/04/2024
18/04/2024;8621;97;10;200;2000;15/04/2024
18/04/2024;8622;97;5;90;450;15/04/2024
19/04/2024;8623;8;1;100;100;06/02/2023
19/04/2024;8624;12;2;105;210;19/02/2023
19/04/2024;8625;12;6;30;180;19/02/2023
19/04/2024;8626;14;9;200;1800;03/03/2023
19/04/2024;8627;22;1;100;100;03/04/2023
19/04/2024;8628;28;10;200;2000;08/05/2023
19/04/2024;8629;33;7;40;280;08/06/2023
19/04/2024;8630;36;8;190;1520;09/07/2023
19/04/2024;8631;38;6;30;180;13/07/2023
19/04/2024;8632;38;2;105;210;13/07/2023
19/04/2024;8633;41;5;90;450;24/07/2023
19/04/2024;8634;49;4;150;600;30/08/2023
19/04/2024;8635;51;1;100;100;14/09/2023
19/04/2024;8636;52;3;120;360;17/09/2023
19/04/2024;8637;53;3;120;360;21/09/2023
19/04/2024;8638;54;7;40;280;22/09/2023
19/04/2024;8639;57;9;200;1800;02/10/2023
19/04/2024;8640;58;3;120;360;12/10/2023
19/04/2024;8641;60;3;120;360;19/10/2023
19/04/2024;8642;63;5;90;450;07/11/2023
19/04/2024;8643;67;4;150;600;24/11/2023
19/04/2024;8644;67;8;190;1520;24/11/2023
19/04/2024;8645;68;10;200;2000;02/12/2023
19/04/2024;8646;70;1;100;100;08/12/2023
19/04/2024;8647;72;4;150;600;18/12/2023
19/04/2024;8648;73;9;200;1800;20/12/2023
19/04/2024;8649;73;10;200;2000;20/12/2023
19/04/2024;8650;76;9;200;1800;10/01/2024
19/04/2024;8651;76;3;120;360;10/01/2024
19/04/2024;8652;77;10;200;2000;10/01/2024
19/04/2024;8653;79;1;100;100;18/01/2024
19/04/2024;8654;79;9;200;1800;18/01/2024
19/04/2024;8655;80;9;200;1800;23/01/2024
19/04/2024;8656;81;4;150;600;25/01/2024
19/04/2024;8657;81;8;190;1520;25/01/2024
19/04/2024;8658;82;3;120;360;05/02/2024
19/04/2024;8659;83;10;200;2000;15/02/2024
19/04/2024;8660;85;4;150;600;29/02/2024
19/04/2024;8661;85;10;200;2000;29/02/2024
19/04/2024;8662;85;5;90;450;29/02/2024
19/04/2024;8663;86;10;200;2000;03/03/2024
19/04/2024;8664;86;2;105;210;03/03/2024
19/04/2024;8665;86;9;200;1800;03/03/2024
19/04/2024;8666;87;1;100;100;04/03/2024
19/04/2024;8667;88;5;90;450;08/03/2024
19/04/2024;8668;88;3;120;360;08/03/2024
19/04/2024;8669;88;3;120;360;08/03/2024
19/04/2024;8670;88;9;200;1800;08/03/2024
19/04/2024;8671;88;1;100;100;08/03/2024
19/04/2024;8672;89;2;105;210;10/03/2024
19/04/2024;8673;90;7;40;280;23/03/2024
19/04/2024;8674;91;2;105;210;25/03/2024
19/04/2024;8675;91;2;105;210;25/03/2024
19/04/2024;8676;91;2;105;210;25/03/2024
19/04/2024;8677;91;4;150;600;25/03/2024
19/04/2024;8678;92;1;100;100;29/03/2024
19/04/2024;8679;92;7;40;280;29/03/2024
19/04/2024;8680;93;2;105;210;05/04/2024
19/04/2024;8681;93;9;200;1800;05/04/2024
19/04/2024;8682;94;5;90;450;06/04/2024
19/04/2024;8683;94;7;40;280;06/04/2024
19/04/2024;8684;94;1;100;100;06/04/2024
19/04/2024;8685;94;2;105;210;06/04/2024
19/04/2024;8686;95;4;150;600;06/04/2024
19/04/2024;8687;95;5;90;450;06/04/2024
19/04/2024;8688;95;1;100;100;06/04/2024
19/04/2024;8689;95;8;190;1520;06/04/2024
19/04/2024;8690;95;9;200;1800;06/04/2024
19/04/2024;8691;96;10;200;2000;13/04/2024
19/04/2024;8692;97;4;150;600;15/04/2024
19/04/2024;8693;97;9;200;1800;15/04/2024
19/04/2024;8694;97;2;105;210;15/04/2024
19/04/2024;8695;97;3;120;360;15/04/2024
19/04/2024;8696;97;1;100;100;15/04/2024
20/04/2024;8697;3;3;120;360;15/01/2023
20/04/2024;8698;3;1;100;100;15/01/2023
20/04/2024;8699;6;9;200;1800;01/02/2023
20/04/2024;8700;16;9;200;1800;10/03/2023
20/04/2024;8701;16;1;100;100;10/03/2023
20/04/2024;8702;20;1;100;100;29/03/2023
20/04/2024;8703;21;9;200;1800;01/04/2023
20/04/2024;8704;23;9;200;1800;13/04/2023
20/04/2024;8705;24;1;100;100;22/04/2023
20/04/2024;8706;30;6;30;180;23/05/2023
20/04/2024;8707;34;6;30;180;09/06/2023
20/04/2024;8708;34;6;30;180;09/06/2023
20/04/2024;8709;38;7;40;280;13/07/2023
20/04/2024;8710;40;6;30;180;15/07/2023
20/04/2024;8711;44;8;190;1520;29/07/2023
20/04/2024;8712;49;9;200;1800;30/08/2023
20/04/2024;8713;51;4;150;600;14/09/2023
20/04/2024;8714;54;10;200;2000;22/09/2023
20/04/2024;8715;55;6;30;180;22/09/2023
20/04/2024;8716;62;9;200;1800;07/11/2023
20/04/2024;8717;66;1;100;100;23/11/2023
20/04/2024;8718;70;4;150;600;08/12/2023
20/04/2024;8719;72;5;90;450;18/12/2023
20/04/2024;8720;73;8;190;1520;20/12/2023
20/04/2024;8721;73;4;150;600;20/12/2023
20/04/2024;8722;73;2;105;210;20/12/2023
20/04/2024;8723;76;3;120;360;10/01/2024
20/04/2024;8724;76;4;150;600;10/01/2024
20/04/2024;8725;76;1;100;100;10/01/2024
20/04/2024;8726;76;2;105;210;10/01/2024
20/04/2024;8727;77;4;150;600;10/01/2024
20/04/2024;8728;79;9;200;1800;18/01/2024
20/04/2024;8729;81;10;200;2000;25/01/2024
20/04/2024;8730;81;9;200;1800;25/01/2024
20/04/2024;8731;81;9;200;1800;25/01/2024
20/04/2024;8732;81;7;40;280;25/01/2024
20/04/2024;8733;81;8;190;1520;25/01/2024
20/04/2024;8734;81;2;105;210;25/01/2024
20/04/2024;8735;81;7;40;280;25/01/2024
20/04/2024;8736;83;2;105;210;15/02/2024
20/04/2024;8737;83;2;105;210;15/02/2024
20/04/2024;8738;84;8;190;1520;23/02/2024
20/04/2024;8739;85;4;150;600;29/02/2024
20/04/2024;8740;85;6;30;180;29/02/2024
20/04/2024;8741;85;6;30;180;29/02/2024
20/04/2024;8742;86;1;100;100;03/03/2024
20/04/2024;8743;87;4;150;600;04/03/2024
20/04/2024;8744;88;10;200;2000;08/03/2024
20/04/2024;8745;88;3;120;360;08/03/2024
20/04/2024;8746;89;1;100;100;10/03/2024
20/04/2024;8747;89;9;200;1800;10/03/2024
20/04/2024;8748;89;2;105;210;10/03/2024
20/04/2024;8749;90;2;105;210;23/03/2024
20/04/2024;8750;90;4;150;600;23/03/2024
20/04/2024;8751;91;6;30;180;25/03/2024
20/04/2024;8752;91;9;200;1800;25/03/2024
20/04/2024;8753;92;3;120;360;29/03/2024
20/04/2024;8754;92;5;90;450;29/03/2024
20/04/2024;8755;92;7;40;280;29/03/2024
20/04/2024;8756;92;1;100;100;29/03/2024
20/04/2024;8757;92;8;190;1520;29/03/2024
20/04/2024;8758;93;9;200;1800;05/04/2024
20/04/2024;8759;93;1;100;100;05/04/2024
20/04/2024;8760;94;8;190;1520;06/04/2024
20/04/2024;8761;94;9;200;1800;06/04/2024
20/04/2024;8762;94;10;200;2000;06/04/2024
20/04/2024;8763;94;9;200;1800;06/04/2024
20/04/2024;8764;94;9;200;1800;06/04/2024
20/04/2024;8765;94;10;200;2000;06/04/2024
20/04/2024;8766;95;5;90;450;06/04/2024
20/04/2024;8767;96;4;150;600;13/04/2024
20/04/2024;8768;96;3;120;360;13/04/2024
20/04/2024;8769;96;2;105;210;13/04/2024
20/04/2024;8770;96;2;105;210;13/04/2024
20/04/2024;8771;97;1;100;100;15/04/2024
20/04/2024;8772;97;2;105;210;15/04/2024
20/04/2024;8773;97;9;200;1800;15/04/2024
20/04/2024;8774;97;8;190;1520;15/04/2024
20/04/2024;8775;97;7;40;280;15/04/2024
20/04/2024;8776;97;4;150;600;15/04/2024
20/04/2024;8777;97;5;90;450;15/04/2024
20/04/2024;8778;98;7;40;280;20/04/2024
